Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8100,CA-2017-169663,2017-03-10,2017-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,5,0.09104249169459686,-1.158584500704002
8101,CA-2017-169663,2017-03-10,2017-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,5,0.13439190788142744,338.2311903992109
8102,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,8.26,7,0.042350352383161934,4.007428368656896
8103,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,3,0.14291562768166718,274.47504120038286
8104,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,2,0.13676354439198876,8.738022340743456
8105,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,775.728,2,0.04685527215942896,115.91938493490316
8106,CA-2018-159149,2018-02-17,2018-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041.0,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,4,0.24882147290953896,-8.315021437439581
8107,CA-2018-159149,2018-02-17,2018-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041.0,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,1,0.0697149429491092,32.78141761942388
8108,CA-2018-159149,2018-02-17,2018-02-19,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041.0,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,6,0.09213880364526372,58.121738851612974
8109,US-2018-167570,2018-12-08,2018-12-15,Standard Class,EG-13900,Emily Grady,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544,2,0.1177689386071711,-2.041033017012253
8110,CA-2018-160122,2018-11-18,2018-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584,7,0.04822787787302781,8.205136732308763
8111,CA-2018-160122,2018-11-18,2018-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386,6,0.10006395981230577,-8.871658723827592
8112,CA-2017-130393,2017-12-01,2017-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903.0,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,0.08950281079351131,8.024678159371073
8113,CA-2017-130393,2017-12-01,2017-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903.0,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,6,0.10100008592960609,-0.6117523898731168
8114,CA-2017-130393,2017-12-01,2017-12-03,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903.0,Central,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,1,0.08894498425867356,8.339638725262354
8115,CA-2018-144820,2018-10-03,2018-10-07,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506.0,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,7,0.04455702072576115,4.556752315991352
8116,CA-2018-101014,2018-08-29,2018-09-04,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,1,0.11306736767591771,8.96588198507362
8117,CA-2018-105543,2018-11-24,2018-11-24,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846.0,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,6,0.09857610284262028,7.720648588653084
8118,US-2018-113201,2018-06-30,2018-07-05,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,3,0.07666421122760089,24.402503789237528
8119,US-2018-106551,2018-07-22,2018-07-27,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,2,0.1150409276723766,-7.822098622179698
8120,CA-2017-116722,2017-11-11,2017-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,7,0.10041003458735337,-0.8559978341310331
8121,CA-2017-116722,2017-11-11,2017-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.10000637222930137,-4.37063934193788
8122,CA-2017-116722,2017-11-11,2017-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110.0,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,31.504,6,0.13885437380770893,1.7908149986269422
8123,CA-2015-138128,2015-12-09,2015-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,2,0.055401688226955285,-1.7198641416888494
8124,CA-2015-138128,2015-12-09,2015-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.05176184926417178,160.88335345294172
8125,US-2018-150070,2018-09-07,2018-09-12,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,95351.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,3,0.08593687075488374,2.5503507445796654
8126,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.11933215822162538,-4.643819367363943
8127,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,6,0.09406436509713488,11.99061673349773
8128,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,5,0.12648731948487602,83.56299279493057
8129,CA-2018-157350,2018-08-26,2018-09-01,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,6,0.07759602397117642,-3.210486960915132
8130,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,3,0.06533217258171764,-2.2425152906724293
8131,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0.03281791451899719,2.4562130923975185
8132,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13.12,5,0.04550935461931502,0.9633076963699874
8133,CA-2015-127866,2015-07-20,2015-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,6,0.11352634491917624,74.52732033652653
8134,CA-2016-131352,2016-10-08,2016-10-13,Standard Class,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,75081.0,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,7,0.09466905391438506,-0.48405957119320697
8135,CA-2016-121776,2016-02-16,2016-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,6,0.0369841268986308,0.5819089476890307
8136,CA-2016-121776,2016-02-16,2016-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008.0,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,3,0.024836723610001436,24.588534064187968
8137,CA-2017-118073,2017-08-12,2017-08-16,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,3,0.2954243131216124,-63.7532509540246
8138,CA-2015-103219,2015-11-09,2015-11-13,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,New York City,New York,10035.0,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,4,0.10335383069719123,-1.3842786645949423
8139,CA-2017-102561,2017-07-18,2017-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.264,6,0.05367406927270311,2.7132418274760544
8140,CA-2017-102561,2017-07-18,2017-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,3,0.14317334046682603,34.782600246918726
8141,CA-2017-102561,2017-07-18,2017-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496,7,0.060161754288415734,-4.112734153858298
8142,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,1,0.008183082862826083,3.662149013472394
8143,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,5,0.13047455530827706,20.45414850520694
8144,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,1,0.31211087965171164,-68.44360608368514
8145,CA-2017-100993,2017-02-05,2017-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,5,0.041305300637516175,21.12881457753929
8146,US-2015-112949,2015-06-20,2015-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505.0,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,7,0.09009604825393688,65.84669562189491
8147,US-2015-112949,2015-06-20,2015-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505.0,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,6,0.06016133518822272,8.891294752902763
8148,US-2018-146822,2018-06-09,2018-06-14,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153.0,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0.04984582697035512,14.509504241940377
8149,US-2017-131058,2017-12-27,2017-12-31,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704.0,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,3,0.017567075269336107,-12.658297242294433
8150,CA-2015-167997,2015-01-26,2015-01-29,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701.0,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,3,0.12097561567480128,7.144598167077432
8151,CA-2015-167997,2015-01-26,2015-01-29,First Class,CA-11965,Carol Adams,Corporate,United States,Rapid City,South Dakota,57701.0,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,3,0.2482489290709312,-12.995510913834421
8152,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,6,0.11533845615898355,0.7073738518786685
8153,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,5,0.04165469269355213,-1.528729703485522
8154,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,7,0.02833178530506877,2277.26089525887
8155,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,3,0.057944472523593624,31.16584959983875
8156,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457.0,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,1,0.04130358774267772,5.2208349036689965
8157,CA-2017-131296,2017-10-04,2017-10-09,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,3,0.31066650061228696,-37.02959525610182
8158,CA-2017-103464,2017-11-18,2017-11-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,6,0.07300059839297422,75.83688561948865
8159,CA-2018-136238,2018-12-26,2019-01-01,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,79762.0,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,16.032,7,0.016560550564148964,4.664070027341775
8160,CA-2017-120803,2017-03-09,2017-03-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Milford,Connecticut,6460.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,4,0.07054615444552857,27.750494132557385
8161,CA-2017-134138,2017-02-16,2017-02-20,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,7109.0,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,7,0.0785968307298628,5.706722137851568
8162,CA-2016-120915,2016-09-28,2016-10-03,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,1,0.12534272592923462,36.297792655100366
8163,CA-2016-120915,2016-09-28,2016-10-03,Second Class,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,3,0.056376748067608506,38.485256824858794
8164,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,3,0.0668245074982794,4.402222069248128
8165,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,2,0.16518025941164377,6.830134614972304
8166,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,5,0.12775627397442882,4.707305718019247
8167,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,1,0.28118364580964705,-61.543462391063784
8168,CA-2017-144148,2017-07-31,2017-08-05,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,2,0.29902447470998766,-106.50754121650698
8169,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,0.27507213002921677,-215.76540946562582
8170,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105.0,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,4,0.07716027858614638,9.532828731234748
8171,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,5,0.0869619058357469,14.807564704719184
8172,CA-2017-146150,2017-02-14,2017-02-19,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,1,0.05217400220203244,44.66600986971486
8173,CA-2015-114125,2015-07-09,2015-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88,3,0.03806692180763718,9.93856428439293
8174,CA-2015-114125,2015-07-09,2015-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,7,0.18225560465394078,-5.386459120576967
8175,CA-2015-114125,2015-07-09,2015-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,1,0.1060151187154185,-1.929417197306441
8176,CA-2017-114944,2017-01-30,2017-02-04,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,3,0.051199257153914136,21.088478728401
8177,CA-2017-135965,2017-09-22,2017-09-25,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10035.0,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,5,0.14839688974746107,5.387584352275137
8178,CA-2018-149699,2018-12-22,2018-12-24,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,3,0.08541026950932801,57.55403793349665
8179,CA-2017-166429,2017-09-02,2017-09-08,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198.0,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,4,0.0,183.43524581898353
8180,CA-2016-112767,2016-08-02,2016-08-06,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,7,0.31010778023464275,-37.94118240164677
8181,CA-2016-119879,2016-11-21,2016-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,6,0.2767399428443311,-134.5067148764505
8182,CA-2016-119879,2016-11-21,2016-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,3,0.07813615057465931,6.159364683036623
8183,CA-2018-155642,2018-05-18,2018-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,4,0.08354264790004046,-3.759387186036205
8184,CA-2018-155642,2018-05-18,2018-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,6,0.1593901901549133,-2.3759133218017774
8185,US-2018-101721,2018-07-23,2018-07-27,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312,7,0.07934751976655358,12.860212009859547
8186,CA-2016-136728,2016-09-13,2016-09-17,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,5,0.034067748607440426,-6.969709628653874
8187,CA-2016-136728,2016-09-13,2016-09-17,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,5,0.10040027610003222,-2.3158891827364987
8188,CA-2017-127194,2017-12-10,2017-12-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,7,0.06507288563266928,15.545362945077883
8189,CA-2016-140375,2016-10-02,2016-10-05,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852.0,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,7,0.06567320948453416,0.8965712564560744
8190,CA-2016-140375,2016-10-02,2016-10-05,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,20852.0,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,0.15884672519952395,-9.805180369776886
8191,US-2018-155866,2018-11-17,2018-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,4,0.0750431807393222,12.421271566454049
8192,US-2018-155866,2018-11-17,2018-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.09754062106731262,3.951548505732494
8193,CA-2016-141327,2016-11-30,2016-12-03,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707.0,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.048,7,0.14266564662847933,5.038880776908528
8194,CA-2016-141327,2016-11-30,2016-12-03,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707.0,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,2,0.11306272024150778,4.279514969557367
8195,CA-2016-141327,2016-11-30,2016-12-03,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,27707.0,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.11716746463944255,4.10395468049307
8196,CA-2016-136700,2016-12-06,2016-12-11,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,93101.0,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,6,0.057303620806052925,-2.3824446910093293
8197,CA-2018-102736,2018-09-05,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,6,0.08582567331380513,8.962704934476307
8198,CA-2018-102736,2018-09-05,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,2,0.07590468498514363,7.600853491121422
8199,CA-2018-102736,2018-09-05,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552,7,0.008978951842922904,7.761301514339354
8200,CA-2018-125269,2018-04-24,2018-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,7,0.156201376477503,0.20950002347730856
8201,CA-2018-125269,2018-04-24,2018-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,6,0.12437137777747431,11.534157346844717
8202,CA-2016-114811,2016-11-08,2016-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,3,0.15337616162601408,7.629979562509735
